,Unnamed: 0,input,target,trial_id,task_id
170,170,"['Low', 'High', 'High']",Gas,25,2.0
171,171,"['High', 'Low', 'Low']",Liquid,26,2.0
172,172,"['Low', 'High', 'Low']",Gas,27,2.0
173,173,"['High', 'Low', 'High']",Liquid,28,2.0
174,174,"['Low', 'Low', 'Low']",Gas,29,2.0
175,175,"['High', 'High', 'High']",Liquid,30,2.0
176,176,"['Medium', 'High', 'Medium']",Liquid,31,2.0
177,177,"['Medium', 'Low', 'Medium']",Gas,32,2.0
178,178,"['Low', 'Medium', 'High']",Gas,33,2.0
179,179,"['High', 'Medium', 'Low']",Liquid,34,2.0
180,180,"['Medium', 'High', 'Low']",Liquid,35,2.0
181,181,"['Medium', 'Low', 'High']",Gas,36,2.0
182,182,"['Low', 'High', 'Medium']",Gas,37,2.0
183,183,"['High', 'Low', 'Medium']",Liquid,38,2.0
184,184,"['Medium', 'Medium', 'High']",Liquid,39,2.0
185,185,"['Medium', 'Medium', 'Low']",Gas,40,2.0
186,186,"['Low', 'Medium', 'Medium']",Gas,41,2.0
187,187,"['High', 'Medium', 'Medium']",Liquid,42,2.0
188,188,"['Medium', 'Low', 'Medium']",Gas,43,2.0
189,189,"['Medium', 'High', 'Medium']",Liquid,44,2.0
190,190,"['Low', 'Low', 'High']",Gas,45,2.0
191,191,"['High', 'High', 'Low']",Liquid,46,2.0
192,192,"['Low', 'High', 'High']",Gas,47,2.0
193,193,"['High', 'Low', 'Low']",Liquid,48,2.0
194,194,"['Medium', 'Low', 'Low']",Gas,49,2.0
195,195,"['Medium', 'High', 'High']",Liquid,50,2.0
196,196,"['Low', 'Low', 'Medium']",Gas,51,2.0
197,197,"['High', 'High', 'Medium']",Liquid,52,2.0
198,198,"['Medium', 'Medium', 'Medium']",Gas,53,2.0
199,199,"['Low', 'High', 'Low']",Gas,54,2.0
200,200,"['High', 'Low', 'High']",Liquid,55,2.0
201,201,"['Medium', 'High', 'Medium']",Liquid,56,2.0
202,202,"['Medium', 'Low', 'Medium']",Gas,57,2.0
203,203,"['Low', 'Medium', 'Low']",Gas,58,2.0
204,204,"['High', 'Medium', 'High']",Liquid,59,2.0
205,205,"['Medium', 'Low', 'High']",Gas,60,2.0
206,206,"['Medium', 'High', 'Low']",Liquid,61,2.0
207,207,"['Low', 'Medium', 'Medium']",Gas,62,2.0
208,208,"['High', 'Medium', 'Medium']",Liquid,63,2.0
209,209,"['Medium', 'Medium', 'Low']",Gas,64,2.0
210,210,"['Medium', 'Medium', 'High']",Liquid,65,2.0
211,211,"['Low', 'Low', 'Low']",Gas,66,2.0
212,212,"['High', 'High', 'High']",Liquid,67,2.0
213,213,"['4', '0', '0']",mammals,0,3.0
214,214,"['4', '0', '0']",mammals,1,3.0
215,215,"['4', '0', '0']",mammals,2,3.0
216,216,"['4', '0', '0']",mammals,3,3.0
217,217,"['4', '0', '0']",mammals,4,3.0
218,218,"['4', '0', '0']",mammals,5,3.0
219,219,"['4', '0', '0']",mammals,6,3.0
220,220,"['4', '0', '0']",mammals,7,3.0
221,221,"['4', '0', '0']",mammals,8,3.0
222,222,"['4', '0', '0']",mammals,9,3.0
223,223,"['4', '0', '0']",mammals,10,3.0
224,224,"['4', '0', '0']",mammals,11,3.0
225,225,"['4', '0', '0']",mammals,12,3.0
226,226,"['4', '0', '0']",mammals,13,3.0
227,227,"['4', '0', '0']",mammals,14,3.0
228,228,"['4', '0', '0']",mammals,15,3.0
229,229,"['4', '0', '0']",mammals,16,3.0
230,230,"['4', '0', '0']",mammals,17,3.0
231,231,"['4', '0', '0']",mammals,18,3.0
232,232,"['4', '0', '0']",mammals,19,3.0
233,233,"['4', '0', '0']",mammals,20,3.0
234,234,"['4', '0', '0']",mammals,21,3.0
235,235,"['4', '0', '0']",mammals,22,3.0
236,236,"['4', '0', '0']",mammals,23,3.0
237,237,"['4', '0', '0']",mammals,24,3.0
238,238,"['4', '0', '0']",mammals,25,3.0
239,239,"['4', '0', '0']",mammals,26,3.0
240,240,"['4', '0', '0']",mammals,27,3.0
241,241,"['4', '0', '0']",mammals,28,3.0
242,242,"['4', '0', '0']",mammals,29,3.0
243,243,"['4', '0', '0']",mammals,30,3.0
244,244,"['4', '0', '0']",mammals,31,3.0
245,245,"['4', '0', '0']",mammals,32,3.0
246,246,"['4', '0', '0']",mammals,33,3.0
247,247,"['4', '0', '0']",mammals,34,3.0
248,248,"['4', '0', '0']",mammals,35,3.0
249,249,"['4', '0', '0']",mammals,36,3.0
250,250,"['4', '0', '0']",mammals,37,3.0
251,251,"['4', '0', '0']",mammals,38,3.0
252,252,"['4', '0', '0']",mammals,39,3.0
253,253,"['4', '0', '0']",mammals,40,3.0
254,254,"['4', '0', '0']",mammals,41,3.0
255,255,"['4', '0', '0']",mammals,42,3.0
256,256,"['4', '0', '0']",mammals,43,3.0
257,257,"['4', '0', '0']",mammals,44,3.0
258,258,"['4', '0', '0']",mammals,45,3.0
259,259,"['4', '0', '0']",mammals,46,3.0
260,260,"['4', '0', '0']",mammals,47,3.0
261,261,"['4', '0', '0']",mammals,48,3.0
262,262,"['4', '0', '0']",mammals,49,3.0
263,263,"['4', '0', '0']",mammals,50,3.0
264,264,"['4', '0', '0']",mammals,51,3.0
265,265,"['4', '0', '0']",mammals,52,3.0
266,266,"['4', '0', '0']",mammals,53,3.0
267,267,"['4', '0', '0']",mammals,54,3.0
268,268,"['4', '0', '0']",mammals,55,3.0
269,269,"['4', '0', '0']",mammals,56,3.0
270,270,"['4', '0', '0']",mammals,57,3.0
271,271,"['4', '0', '0']",mammals,58,3.0
272,272,"['4', '0', '0']",mammals,59,3.0
273,273,"['4', '0', '0']",mammals,60,3.0
274,274,"['4', '0', '0']",mammals,61,3.0
275,275,"['0', '2', '0']",birds,62,3.0
276,276,"['0', '2', '0']",birds,63,3.0
277,277,"['0', '2', '0']",birds,64,3.0
278,278,"['0', '2', '0']",birds,65,3.0
279,279,"['0', '2', '0']",birds,66,3.0
280,280,"['0', '2', '0']",birds,67,3.0
281,281,"['0', '2', '0']",birds,68,3.0
282,282,"['0', '2', '0']",birds,69,3.0
283,283,"['0', '2', '0']",birds,70,3.0
284,284,"['0', '2', '0']",birds,71,3.0
285,285,"['0', '2', '0']",birds,72,3.0
286,286,"['0', '2', '0']",birds,73,3.0
287,287,"['0', '2', '0']",birds,74,3.0
288,288,"['0', '2', '0']",birds,75,3.0
289,289,"['0', '2', '0']",birds,76,3.0
290,290,"['0', '2', '0']",birds,77,3.0
291,291,"['0', '2', '0']",birds,78,3.0
292,292,"['0', '2', '0']",birds,79,3.0
293,293,"['0', '2', '0']",birds,80,3.0
294,294,"['0', '2', '0']",birds,81,3.0
295,295,"['0', '2', '0']",birds,82,3.0
296,296,"['0', '2', '0']",birds,83,3.0
297,297,"['0', '2', '0']",birds,84,3.0
298,298,"['0', '2', '0']",birds,85,3.0
299,299,"['0', '2', '0']",birds,86,3.0
300,300,"['0', '2', '0']",birds,87,3.0
301,301,"['0', '2', '0']",birds,88,3.0
302,302,"['0', '2', '0']",birds,89,3.0
303,303,"['0', '2', '0']",birds,90,3.0
304,304,"['0', '2', '0']",birds,91,3.0
305,305,"['0', '2', '0']",birds,92,3.0
306,306,"['0', '2', '0']",birds,93,3.0
307,307,"['0', '2', '0']",birds,94,3.0
308,308,"['0', '2', '0']",birds,95,3.0
309,309,"['0', '2', '0']",birds,96,3.0
310,310,"['0', '2', '0']",birds,97,3.0
311,311,"['0', '2', '0']",birds,98,3.0
312,312,"['0', '2', '0']",birds,99,3.0
313,313,"['0', '2', '0']",birds,100,3.0
314,314,"['0', '2', '0']",birds,101,3.0
315,315,"['0', '2', '0']",birds,102,3.0
316,316,"['0', '2', '0']",birds,103,3.0
317,317,"['0', '2', '0']",birds,104,3.0
318,318,"['0', '2', '0']",birds,105,3.0
319,319,"['0', '2', '0']",birds,106,3.0
320,320,"['0', '2', '0']",birds,107,3.0
321,321,"['0', '2', '0']",birds,108,3.0
322,322,"['0', '2', '0']",birds,109,3.0
323,323,"['0', '2', '0']",birds,110,3.0
324,324,"['20', '10', '15']",healthyfoods,0,4.0
325,325,"['10', '5', '20']",healthyfoods,1,4.0
326,326,"['5', '15', '10']",healthyfoods,2,4.0
327,327,"['15', '20', '5']",healthyfoods,3,4.0
328,328,"['25', '15', '10']",unhealthyfoods,4,4.0
329,329,"['30', '25', '5']",unhealthyfoods,5,4.0
330,330,"['35', '20', '15']",unhealthyfoods,6,4.0
331,331,"['40', '30', '10']",unhealthyfoods,7,4.0
332,332,"['15', '10', '20']",healthyfoods,8,4.0
333,333,"['20', '15', '25']",healthyfoods,9,4.0
334,334,"['10', '20', '15']",healthyfoods,10,4.0
335,335,"['5', '25', '10']",healthyfoods,11,4.0
336,336,"['30', '15', '20']",unhealthyfoods,12,4.0
337,337,"['35', '25', '15']",unhealthyfoods,13,4.0
338,338,"['40', '20', '30']",unhealthyfoods,14,4.0
339,339,"['45', '35', '25']",unhealthyfoods,15,4.0
340,340,"['25', '20', '30']",unhealthyfoods,16,4.0
341,341,"['30', '15', '35']",unhealthyfoods,17,4.0
342,342,"['35', '30', '20']",unhealthyfoods,18,4.0
343,343,"['40', '25', '25']",unhealthyfoods,19,4.0
344,344,"['10', '15', '25']",healthyfoods,20,4.0
345,345,"['15', '20', '30']",healthyfoods,21,4.0
346,346,"['20', '25', '35']",healthyfoods,22,4.0
347,347,"['5', '10', '30']",healthyfoods,23,4.0
348,348,"['50', '40', '20']",unhealthyfoods,24,4.0
349,349,"['55', '45', '15']",unhealthyfoods,25,4.0
350,350,"['60', '35', '25']",unhealthyfoods,26,4.0
351,351,"['65', '50', '30']",unhealthyfoods,27,4.0
352,352,"['30', '25', '40']",unhealthyfoods,28,4.0
353,353,"['35', '20', '45']",unhealthyfoods,29,4.0
354,354,"['40', '30', '50']",unhealthyfoods,30,4.0
355,355,"['45', '35', '55']",unhealthyfoods,31,4.0
356,356,"['15', '25', '35']",healthyfoods,32,4.0
357,357,"['20', '30', '40']",healthyfoods,33,4.0
358,358,"['25', '35', '45']",healthyfoods,34,4.0
359,359,"['10', '20', '50']",healthyfoods,35,4.0
360,360,"['70', '55', '25']",unhealthyfoods,36,4.0
361,361,"['75', '60', '20']",unhealthyfoods,37,4.0
362,362,"['80', '50', '30']",unhealthyfoods,38,4.0
363,363,"['85', '65', '35']",unhealthyfoods,39,4.0
364,364,"['50', '45', '60']",unhealthyfoods,40,4.0
365,365,"['55', '40', '65']",unhealthyfoods,41,4.0
366,366,"['60', '50', '70']",unhealthyfoods,42,4.0
367,367,"['65', '55', '75']",unhealthyfoods,43,4.0
368,368,"['30', '40', '50']",healthyfoods,44,4.0
369,369,"['35', '45', '55']",healthyfoods,45,4.0
370,370,"['40', '50', '60']",healthyfoods,46,4.0
371,371,"['25', '35', '60']",healthyfoods,47,4.0
372,372,"['90', '70', '30']",unhealthyfoods,48,4.0
373,373,"['95', '75', '25']",unhealthyfoods,49,4.0
374,374,"['100', '60', '35']",unhealthyfoods,50,4.0
375,375,"['105', '80', '40']",unhealthyfoods,51,4.0
376,376,"['70', '60', '80']",unhealthyfoods,52,4.0
377,377,"['75', '55', '85']",unhealthyfoods,53,4.0
378,378,"['80', '65', '90']",unhealthyfoods,54,4.0
379,379,"['85', '70', '95']",unhealthyfoods,55,4.0
380,380,"['45', '55', '65']",healthyfoods,56,4.0
381,381,"['50', '60', '70']",healthyfoods,57,4.0
382,382,"['55', '65', '75']",healthyfoods,58,4.0
383,383,"['40', '50', '80']",healthyfoods,59,4.0
384,384,"['disposable', 'durable', 'electronic']",householditems,0,5.0
385,385,"['disposable', 'durable', 'electronic']",householditems,1,5.0
386,386,"['disposable', 'durable', 'notelectronic']",householditems,2,5.0
387,387,"['disposable', 'durable', 'notelectronic']",householditems,3,5.0
388,388,"['disposable', 'durable', 'notelectronic']",householditems,4,5.0
389,389,"['disposable', 'notdurable', 'electronic']",householditems,5,5.0
390,390,"['disposable', 'notdurable', 'electronic']",householditems,6,5.0
391,391,"['disposable', 'notdurable', 'notelectronic']",householditems,7,5.0
392,392,"['disposable', 'notdurable', 'notelectronic']",householditems,8,5.0
393,393,"['disposable', 'notdurable', 'notelectronic']",householditems,9,5.0
394,394,"['durable', 'disposable', 'electronic']",householditems,10,5.0
395,395,"['durable', 'disposable', 'electronic']",householditems,11,5.0
396,396,"['durable', 'disposable', 'notelectronic']",householditems,12,5.0
397,397,"['durable', 'disposable', 'notelectronic']",householditems,13,5.0
398,398,"['durable', 'disposable', 'notelectronic']",householditems,14,5.0
399,399,"['durable', 'notdisposable', 'electronic']",officesupplies,15,5.0
400,400,"['durable', 'notdisposable', 'electronic']",officesupplies,16,5.0
401,401,"['durable', 'notdisposable', 'notelectronic']",officesupplies,17,5.0
402,402,"['durable', 'notdisposable', 'notelectronic']",officesupplies,18,5.0
403,403,"['durable', 'notdisposable', 'notelectronic']",officesupplies,19,5.0
404,404,"['notdurable', 'disposable', 'electronic']",householditems,20,5.0
405,405,"['notdurable', 'disposable', 'electronic']",householditems,21,5.0
406,406,"['notdurable', 'disposable', 'notelectronic']",householditems,22,5.0
407,407,"['notdurable', 'disposable', 'notelectronic']",householditems,23,5.0
408,408,"['notdurable', 'disposable', 'notelectronic']",householditems,24,5.0
409,409,"['notdurable', 'notdisposable', 'electronic']",officesupplies,25,5.0
410,410,"['notdurable', 'notdisposable', 'electronic']",officesupplies,26,5.0
411,411,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,27,5.0
412,412,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,28,5.0
413,413,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,29,5.0
414,414,"['disposable', 'durable', 'electronic']",householditems,30,5.0
415,415,"['disposable', 'durable', 'electronic']",householditems,31,5.0
416,416,"['disposable', 'durable', 'notelectronic']",householditems,32,5.0
417,417,"['disposable', 'durable', 'notelectronic']",householditems,33,5.0
418,418,"['disposable', 'durable', 'notelectronic']",householditems,34,5.0
419,419,"['disposable', 'notdurable', 'electronic']",householditems,35,5.0
420,420,"['disposable', 'notdurable', 'electronic']",householditems,36,5.0
421,421,"['disposable', 'notdurable', 'notelectronic']",householditems,37,5.0
422,422,"['disposable', 'notdurable', 'notelectronic']",householditems,38,5.0
423,423,"['disposable', 'notdurable', 'notelectronic']",householditems,39,5.0
424,424,"['durable', 'disposable', 'electronic']",householditems,40,5.0
425,425,"['durable', 'disposable', 'electronic']",householditems,41,5.0
426,426,"['durable', 'disposable', 'notelectronic']",householditems,42,5.0
427,427,"['durable', 'disposable', 'notelectronic']",householditems,43,5.0
428,428,"['durable', 'disposable', 'notelectronic']",householditems,44,5.0
429,429,"['durable', 'notdisposable', 'electronic']",officesupplies,45,5.0
430,430,"['durable', 'notdisposable', 'electronic']",officesupplies,46,5.0
431,431,"['durable', 'notdisposable', 'notelectronic']",officesupplies,47,5.0
432,432,"['durable', 'notdisposable', 'notelectronic']",officesupplies,48,5.0
433,433,"['durable', 'notdisposable', 'notelectronic']",officesupplies,49,5.0
434,434,"['notdurable', 'disposable', 'electronic']",householditems,50,5.0
435,435,"['notdurable', 'disposable', 'electronic']",householditems,51,5.0
436,436,"['notdurable', 'disposable', 'notelectronic']",householditems,52,5.0
437,437,"['notdurable', 'disposable', 'notelectronic']",householditems,53,5.0
438,438,"['notdurable', 'disposable', 'notelectronic']",householditems,54,5.0
439,439,"['notdurable', 'notdisposable', 'electronic']",officesupplies,55,5.0
440,440,"['notdurable', 'notdisposable', 'electronic']",officesupplies,56,5.0
441,441,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,57,5.0
442,442,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,58,5.0
443,443,"['notdurable', 'notdisposable', 'notelectronic']",officesupplies,59,5.0
444,444,"['0', '1', '0']",candy,0,6.0
445,445,"['1', '0', '0']",candy,1,6.0
446,446,"['0', '1', '0']",candy,2,6.0
447,447,"['1', '0', '0']",candy,3,6.0
448,448,"['0', '1', '0']",candy,4,6.0
449,449,"['1', '0', '0']",candy,5,6.0
450,450,"['0', '1', '0']",candy,6,6.0
451,451,"['1', '0', '0']",candy,7,6.0
452,452,"['0', '1', '0']",candy,8,6.0
453,453,"['1', '0', '0']",candy,9,6.0
454,454,"['0', '0', '1']",desserts,10,6.0
455,455,"['0', '0', '1']",desserts,11,6.0
456,456,"['0', '0', '1']",desserts,12,6.0
457,457,"['0', '0', '1']",desserts,13,6.0
458,458,"['0', '0', '1']",desserts,14,6.0
459,459,"['0', '0', '1']",desserts,15,6.0
460,460,"['0', '1', '0']",candy,16,6.0
461,461,"['1', '0', '0']",candy,17,6.0
462,462,"['0', '1', '0']",candy,18,6.0
463,463,"['1', '0', '0']",candy,19,6.0
464,464,"['0', '1', '0']",candy,20,6.0
465,465,"['1', '0', '0']",candy,21,6.0
466,466,"['0', '1', '0']",candy,22,6.0
467,467,"['1', '0', '0']",candy,23,6.0
468,468,"['0', '1', '0']",candy,24,6.0
469,469,"['1', '0', '0']",candy,25,6.0
470,470,"['0', '0', '1']",desserts,26,6.0
471,471,"['0', '0', '1']",desserts,27,6.0
472,472,"['0', '0', '1']",desserts,28,6.0
473,473,"['0', '0', '1']",desserts,29,6.0
474,474,"['0', '0', '1']",desserts,30,6.0
475,475,"['0', '0', '1']",desserts,31,6.0
476,476,"['0', '1', '0']",candy,32,6.0
477,477,"['1', '0', '0']",candy,33,6.0
478,478,"['0', '1', '0']",candy,34,6.0
479,479,"['1', '0', '0']",candy,35,6.0
480,480,"['0', '1', '0']",candy,36,6.0
481,481,"['1', '0', '0']",candy,37,6.0
482,482,"['0', '1', '0']",candy,38,6.0
483,483,"['1', '0', '0']",candy,39,6.0
484,484,"['0', '1', '0']",candy,40,6.0
485,485,"['1', '0', '0']",candy,41,6.0
486,486,"['0', '0', '1']",desserts,42,6.0
487,487,"['0', '0', '1']",desserts,43,6.0
488,488,"['0', '0', '1']",desserts,44,6.0
489,489,"['0', '0', '1']",desserts,45,6.0
490,490,"['0', '0', '1']",desserts,46,6.0
491,491,"['0', '0', '1']",desserts,47,6.0
492,492,"['0', '1', '0']",candy,48,6.0
493,493,"['1', '0', '0']",candy,49,6.0
