,Unnamed: 0,input,target,trial_id,task_id
54,54,"[0.89, 0.47, 0.28]",B,54,0.0
55,55,"[0.21, 0.85, 0.56]",A,55,0.0
56,56,"[0.82, 0.43, 0.29]",B,56,0.0
57,57,"[0.11, 0.87, 0.53]",A,57,0.0
58,58,"[0.97, 0.52, 0.25]",B,58,0.0
59,59,"[0.16, 0.73, 0.63]",A,59,0.0
60,60,"[0.8, 0.55, 0.31]",B,60,0.0
61,61,"[0.2, 0.89, 0.52]",A,61,0.0
62,62,"[0.83, 0.5, 0.28]",B,62,0.0
63,63,"[0.31, 0.7, 0.59]",A,63,0.0
64,64,"[0.92, 0.47, 0.3]",B,64,0.0
65,65,"[0.15, 0.75, 0.57]",A,65,0.0
66,66,"[0.86, 0.54, 0.21]",B,66,0.0
67,67,"[0.84, 0.35, 0.78]",A,0,1.0
68,68,"[0.23, 0.74, 0.09]",B,1,1.0
69,69,"[0.72, 0.6, 0.81]",A,2,1.0
70,70,"[0.16, 0.28, 0.41]",B,3,1.0
71,71,"[0.87, 0.56, 0.92]",A,4,1.0
72,72,"[0.3, 0.79, 0.23]",B,5,1.0
73,73,"[0.68, 0.44, 0.88]",A,6,1.0
74,74,"[0.28, 0.61, 0.19]",B,7,1.0
75,75,"[0.96, 0.33, 0.5]",A,8,1.0
76,76,"[0.31, 0.86, 0.15]",B,9,1.0
77,77,"[0.8, 0.55, 0.7]",A,10,1.0
78,78,"[0.25, 0.73, 0.21]",B,11,1.0
79,79,"[0.78, 0.44, 0.95]",A,12,1.0
80,80,"[0.13, 0.69, 0.31]",B,13,1.0
81,81,"[0.82, 0.54, 0.67]",A,14,1.0
82,82,"[0.24, 0.64, 0.1]",B,15,1.0
83,83,"[0.91, 0.49, 0.66]",A,16,1.0
84,84,"[0.19, 0.83, 0.13]",B,17,1.0
85,85,"[0.77, 0.56, 0.81]",A,18,1.0
86,86,"[0.3, 0.75, 0.19]",B,19,1.0
87,87,"[0.89, 0.34, 0.79]",A,20,1.0
88,88,"[0.23, 0.7, 0.15]",B,21,1.0
89,89,"[0.75, 0.63, 0.86]",A,22,1.0
90,90,"[0.2, 0.77, 0.18]",B,23,1.0
91,91,"[0.66, 0.42, 0.6]",A,24,1.0
92,92,"[0.33, 0.85, 0.13]",B,25,1.0
93,93,"[0.9, 0.55, 0.64]",A,26,1.0
94,94,"[0.25, 0.63, 0.18]",B,27,1.0
95,95,"[0.7, 0.4, 0.8]",A,28,1.0
96,96,"[0.27, 0.89, 0.15]",B,29,1.0
97,97,"[0.72, 0.52, 0.63]",A,30,1.0
98,98,"[0.15, 0.74, 0.21]",B,31,1.0
99,99,"[0.85, 0.47, 0.88]",A,32,1.0
100,100,"[0.18, 0.79, 0.13]",B,33,1.0
101,101,"[0.76, 0.41, 0.95]",A,34,1.0
102,102,"[0.12, 0.65, 0.21]",B,35,1.0
103,103,"[0.8, 0.42, 0.61]",A,36,1.0
104,104,"[0.2, 0.7, 0.09]",B,37,1.0
105,105,"[0.68, 0.38, 0.66]",A,38,1.0
106,106,"[0.15, 0.85, 0.15]",B,39,1.0
107,107,"[0.74, 0.53, 0.8]",A,40,1.0
108,108,"[0.28, 0.72, 0.09]",B,41,1.0
109,109,"[0.67, 0.51, 0.75]",A,42,1.0
110,110,"[0.15, 0.86, 0.11]",B,43,1.0
111,111,"[0.82, 0.58, 0.62]",A,44,1.0
112,112,"[0.31, 0.71, 0.19]",B,45,1.0
113,113,"[0.79, 0.41, 0.89]",A,46,1.0
114,114,"[0.24, 0.8, 0.13]",B,47,1.0
115,115,"[0.83, 0.65, 0.6]",A,48,1.0
116,116,"[0.1, 0.77, 0.17]",B,49,1.0
117,117,"[0.72, 0.38, 0.57]",A,50,1.0
118,118,"[0.27, 0.76, 0.1]",B,51,1.0
119,119,"[0.63, 0.59, 0.9]",A,52,1.0
120,120,"[0.24, 0.71, 0.15]",B,53,1.0
121,121,"[0.75, 0.57, 0.78]",A,54,1.0
122,122,"[0.13, 0.7, 0.2]",B,55,1.0
123,123,"[0.83, 0.39, 0.67]",A,56,1.0
124,124,"[0.1, 0.73, 0.15]",B,57,1.0
125,125,"[0.7, 0.54, 0.8]",A,58,1.0
126,126,"[0.23, 0.79, 0.14]",B,59,1.0
127,127,"[0.66, 0.45, 0.64]",A,60,1.0
128,128,"[0.28, 0.7, 0.13]",B,61,1.0
129,129,"[0.8, 0.65, 0.59]",A,62,1.0
130,130,"[0.12, 0.83, 0.12]",B,63,1.0
131,131,"[0.68, 0.53, 0.92]",A,64,1.0
132,132,"[0.16, 0.79, 0.21]",B,65,1.0
133,133,"[0.73, 0.4, 0.85]",A,66,1.0
134,134,"[0.3, 0.73, 0.14]",B,67,1.0
135,135,"[0.63, 0.36, 0.83]",A,68,1.0
136,136,"[0.25, 0.71, 0.12]",B,69,1.0
137,137,"[0.69, 0.64, 0.9]",A,70,1.0
138,138,"[0.26, 0.82, 0.16]",B,71,1.0
139,139,"[0.85, 0.43, 0.76]",A,72,1.0
140,140,"[0.18, 0.7, 0.13]",B,73,1.0
141,141,"[0.77, 0.61, 0.68]",A,74,1.0
142,142,"[0.2, 0.75, 0.14]",B,75,1.0
143,143,"[0.78, 0.46, 0.7]",A,76,1.0
144,144,"[0.15, 0.84, 0.15]",B,77,1.0
145,145,"[0.76, 0.5, 0.87]",A,78,1.0
146,146,"[0.1, 0.71, 0.17]",B,79,1.0
147,147,"[0.67, 0.59, 0.96]",A,80,1.0
148,148,"[0.12, 0.79, 0.16]",B,81,1.0
149,149,"[0.75, 0.67, 0.76]",A,82,1.0
150,150,"[0.14, 0.76, 0.13]",B,83,1.0
151,151,"[0.79, 0.51, 0.81]",A,84,1.0
152,152,"[0.17, 0.68, 0.12]",B,85,1.0
153,153,"[0.67, 0.47, 0.74]",A,86,1.0
154,154,"[0.1, 0.75, 0.2]",B,87,1.0
155,155,"[0.8, 0.53, 0.78]",A,88,1.0
156,156,"[0.13, 0.7, 0.17]",B,89,1.0
157,157,"[0.83, 0.54, 0.66]",A,90,1.0
158,158,"[0.16, 0.78, 0.13]",B,91,1.0
159,159,"[0.9, 0.6, 0.74]",A,92,1.0
160,160,"[0.2, 0.72, 0.11]",B,93,1.0
161,161,"[0.88, 0.4, 0.72]",A,94,1.0
162,162,"[0.15, 0.69, 0.13]",B,95,1.0
163,163,"[0.82, 0.37, 0.76]",A,96,1.0
164,164,"[0.18, 0.78, 0.15]",B,97,1.0
165,165,"[0.8, 0.49, 0.94]",A,98,1.0
166,166,"[0.1, 0.75, 0.19]",B,99,1.0
167,167,"[0.84, 0.57, 0.9]",A,100,1.0
168,168,"[0.1, 0.72, 0.15]",B,101,1.0
169,169,"[0.7, 0.57, 0.63]",A,102,1.0
170,170,"[0.14, 0.8, 0.12]",B,103,1.0
171,171,"[0.78, 0.63, 0.79]",A,104,1.0
172,172,"[0.12, 0.73, 0.1]",B,105,1.0
173,173,"[0.73, 0.46, 0.71]",A,106,1.0
174,174,"[0.1, 0.75, 0.11]",B,107,1.0
175,175,"[0.36, 0.57, 0.48]",A,0,2.0
176,176,"[0.27, 0.47, 0.61]",B,1,2.0
177,177,"[0.54, 0.66, 0.37]",A,2,2.0
178,178,"[0.41, 0.32, 0.73]",B,3,2.0
179,179,"[0.23, 0.59, 0.84]",B,4,2.0
180,180,"[0.58, 0.45, 0.39]",A,5,2.0
181,181,"[0.32, 0.56, 0.76]",B,6,2.0
182,182,"[0.62, 0.51, 0.25]",A,7,2.0
183,183,"[0.18, 0.43, 0.68]",B,8,2.0
184,184,"[0.53, 0.38, 0.33]",A,9,2.0
185,185,"[0.48, 0.62, 0.82]",B,10,2.0
186,186,"[0.67, 0.47, 0.31]",A,11,2.0
187,187,"[0.29, 0.65, 0.7]",B,12,2.0
188,188,"[0.56, 0.4, 0.35]",A,13,2.0
189,189,"[0.24, 0.58, 0.75]",B,14,2.0
190,190,"[0.6, 0.43, 0.21]",A,15,2.0
191,191,"[0.31, 0.55, 0.77]",B,16,2.0
192,192,"[0.65, 0.5, 0.33]",A,17,2.0
193,193,"[0.2, 0.44, 0.73]",B,18,2.0
194,194,"[0.51, 0.35, 0.27]",A,19,2.0
195,195,"[0.26, 0.6, 0.78]",B,20,2.0
196,196,"[0.55, 0.41, 0.29]",A,21,2.0
197,197,"[0.34, 0.57, 0.76]",B,22,2.0
198,198,"[0.62, 0.46, 0.31]",A,23,2.0
199,199,"[0.22, 0.48, 0.65]",B,24,2.0
200,200,"[0.52, 0.36, 0.23]",A,25,2.0
201,201,"[0.28, 0.64, 0.79]",B,26,2.0
202,202,"[0.58, 0.42, 0.27]",A,27,2.0
203,203,"[0.33, 0.59, 0.75]",B,28,2.0
204,204,"[0.66, 0.49, 0.3]",A,29,2.0
205,205,"[0.24, 0.5, 0.71]",B,30,2.0
206,206,"[0.54, 0.39, 0.25]",A,31,2.0
207,207,"[0.3, 0.63, 0.8]",B,32,2.0
208,208,"[0.61, 0.45, 0.29]",A,33,2.0
209,209,"[0.21, 0.47, 0.68]",B,34,2.0
210,210,"[0.5, 0.34, 0.21]",A,35,2.0
211,211,"[0.27, 0.61, 0.76]",B,36,2.0
212,212,"[0.56, 0.4, 0.27]",A,37,2.0
213,213,"[0.32, 0.56, 0.73]",B,38,2.0
214,214,"[0.63, 0.48, 0.33]",A,39,2.0
215,215,"[0.19, 0.45, 0.66]",B,40,2.0
216,216,"[0.53, 0.37, 0.23]",A,41,2.0
217,217,"[0.25, 0.58, 0.74]",B,42,2.0
218,218,"[0.57, 0.41, 0.28]",A,43,2.0
219,219,"[0.35, 0.52, 0.7]",B,44,2.0
220,220,"[0.64, 0.45, 0.3]",A,45,2.0
221,221,"[0.22, 0.47, 0.65]",B,46,2.0
222,222,"[0.51, 0.33, 0.21]",A,47,2.0
223,223,"[0.28, 0.6, 0.75]",B,48,2.0
224,224,"[0.54, 0.38, 0.25]",A,49,2.0
225,225,"[0.3, 0.54, 0.72]",B,50,2.0
226,226,"[0.6, 0.43, 0.29]",A,51,2.0
227,227,"[0.2, 0.46, 0.67]",B,52,2.0
228,228,"[0.52, 0.35, 0.22]",A,53,2.0
229,229,"[0.26, 0.59, 0.74]",B,54,2.0
230,230,"[0.55, 0.39, 0.26]",A,55,2.0
231,231,"[0.33, 0.55, 0.71]",B,56,2.0
232,232,"[0.61, 0.44, 0.3]",A,57,2.0
233,233,"[0.23, 0.48, 0.66]",B,58,2.0
234,234,"[0.5, 0.32, 0.2]",A,59,2.0
235,235,"[0.27, 0.57, 0.72]",B,60,2.0
236,236,"[0.53, 0.37, 0.24]",A,61,2.0
237,237,"[0.3, 0.52, 0.7]",B,62,2.0
238,238,"[0.57, 0.4, 0.27]",A,63,2.0
239,239,"[0.22, 0.45, 0.64]",B,64,2.0
240,240,"[0.5, 0.33, 0.21]",A,65,2.0
241,241,"[0.24, 0.56, 0.71]",B,66,2.0
242,242,"[0.52, 0.36, 0.24]",A,67,2.0
243,243,"[0.3, 0.53, 0.69]",B,68,2.0
244,244,"[0.56, 0.39, 0.26]",A,69,2.0
245,245,"[0.2, 0.44, 0.63]",B,70,2.0
246,246,"[0.51, 0.34, 0.22]",A,71,2.0
247,247,"[0.25, 0.57, 0.7]",B,72,2.0
248,248,"[0.58, 0.42, 0.28]",A,73,2.0
249,249,"[0.33, 0.54, 0.72]",B,74,2.0
250,250,"[0.65, 0.48, 0.32]",A,75,2.0
251,251,"[0.21, 0.46, 0.65]",B,76,2.0
252,252,"[0.52, 0.35, 0.23]",A,77,2.0
253,253,"[0.28, 0.58, 0.73]",B,78,2.0
254,254,"[0.59, 0.43, 0.29]",A,79,2.0
255,255,"[0.31, 0.52, 0.69]",B,80,2.0
256,256,"[0.66, 0.47, 0.3]",A,81,2.0
257,257,"[0.22, 0.45, 0.64]",B,82,2.0
258,258,"[0.5, 0.33, 0.2]",A,83,2.0
259,259,"[0.26, 0.56, 0.71]",B,84,2.0
260,260,"[0.57, 0.41, 0.28]",A,85,2.0
261,261,"[0.3, 0.53, 0.68]",B,86,2.0
262,262,"[0.6, 0.44, 0.29]",A,87,2.0
263,263,"[0.24, 0.47, 0.66]",B,88,2.0
264,264,"[0.52, 0.36, 0.22]",A,89,2.0
265,265,"[0.28, 0.57, 0.72]",B,90,2.0
266,266,"[0.58, 0.41, 0.27]",A,91,2.0
267,267,"[0.32, 0.55, 0.7]",B,92,2.0
268,268,"[0.64, 0.48, 0.33]",A,93,2.0
269,269,"[0.2, 0.43, 0.63]",B,94,2.0
270,270,"[0.51, 0.33, 0.21]",A,95,2.0
271,271,"[0.25, 0.52, 0.67]",B,96,2.0
272,272,"[0.55, 0.38, 0.24]",A,97,2.0
273,273,"[0.3, 0.54, 0.69]",B,98,2.0
274,274,"[0.57, 0.41, 0.26]",A,99,2.0
275,275,"[0.19, 0.42, 0.62]",B,100,2.0
276,276,"[0.5, 0.32, 0.2]",A,101,2.0
277,277,"[0.27, 0.51, 0.66]",B,102,2.0
278,278,"[0.57, 0.84, 0.16]",A,0,3.0
279,279,"[0.32, 0.9, 0.43]",A,1,3.0
280,280,"[0.31, 0.65, 0.24]",A,2,3.0
281,281,"[0.71, 0.5, 0.12]",B,3,3.0
282,282,"[0.25, 0.74, 0.53]",A,4,3.0
283,283,"[0.19, 0.64, 0.32]",A,5,3.0
284,284,"[0.52, 0.95, 0.1]",B,6,3.0
285,285,"[0.68, 0.92, 0.14]",B,7,3.0
286,286,"[0.35, 0.78, 0.27]",A,8,3.0
287,287,"[0.55, 0.88, 0.33]",B,9,3.0
288,288,"[0.4, 0.59, 0.26]",A,10,3.0
289,289,"[0.62, 0.7, 0.18]",B,11,3.0
290,290,"[0.48, 0.85, 0.29]",A,12,3.0
291,291,"[0.37, 0.97, 0.41]",A,13,3.0
292,292,"[0.71, 0.93, 0.15]",B,14,3.0
293,293,"[0.23, 0.9, 0.52]",A,15,3.0
294,294,"[0.29, 0.74, 0.34]",A,16,3.0
295,295,"[0.67, 0.5, 0.12]",B,17,3.0
296,296,"[0.27, 0.82, 0.46]",A,18,3.0
297,297,"[0.38, 0.65, 0.31]",A,19,3.0
298,298,"[0.69, 0.8, 0.11]",B,20,3.0
299,299,"[0.54, 0.79, 0.28]",B,21,3.0
300,300,"[0.41, 0.88, 0.24]",A,22,3.0
301,301,"[0.63, 0.96, 0.17]",B,23,3.0
302,302,"[0.59, 0.91, 0.3]",B,24,3.0
303,303,"[0.47, 0.63, 0.35]",A,25,3.0
304,304,"[0.71, 0.85, 0.14]",B,26,3.0
305,305,"[0.22, 0.8, 0.51]",A,27,3.0
306,306,"[0.28, 0.76, 0.39]",A,28,3.0
307,307,"[0.7, 0.69, 0.1]",B,29,3.0
308,308,"[0.32, 0.83, 0.4]",A,30,3.0
309,309,"[0.46, 0.64, 0.36]",A,31,3.0
310,310,"[0.65, 0.95, 0.09]",B,32,3.0
311,311,"[0.56, 0.9, 0.31]",B,33,3.0
312,312,"[0.3, 0.59, 0.45]",A,34,3.0
313,313,"[0.72, 0.98, 0.13]",B,35,3.0
314,314,"[0.26, 0.74, 0.38]",A,36,3.0
315,315,"[0.39, 0.62, 0.33]",A,37,3.0
316,316,"[0.51, 0.89, 0.23]",B,38,3.0
317,317,"[0.42, 0.72, 0.3]",A,39,3.0
318,318,"[0.61, 0.94, 0.16]",B,40,3.0
319,319,"[0.53, 0.84, 0.25]",B,41,3.0
320,320,"[0.34, 0.6, 0.37]",A,42,3.0
321,321,"[0.72, 0.9, 0.12]",B,43,3.0
322,322,"[0.2, 0.72, 0.5]",A,44,3.0
323,323,"[0.27, 0.61, 0.42]",A,45,3.0
324,324,"[0.66, 0.87, 0.11]",B,46,3.0
325,325,"[0.25, 0.79, 0.47]",A,47,3.0
326,326,"[0.36, 0.73, 0.32]",A,48,3.0
327,327,"[0.68, 0.96, 0.09]",B,49,3.0
328,328,"[0.55, 0.8, 0.28]",B,50,3.0
329,329,"[0.39, 0.9, 0.23]",A,51,3.0
330,330,"[0.62, 0.88, 0.15]",B,52,3.0
331,331,"[0.48, 0.83, 0.34]",A,53,3.0
332,332,"[0.37, 0.58, 0.46]",A,54,3.0
333,333,"[0.7, 0.93, 0.1]",B,55,3.0
334,334,"[0.23, 0.71, 0.51]",A,56,3.0
335,335,"[0.29, 0.77, 0.39]",A,57,3.0
336,336,"[0.52, 0.94, 0.19]",B,58,3.0
337,337,"[0.33, 0.69, 0.41]",A,59,3.0
338,338,"[0.64, 0.81, 0.14]",B,60,3.0
339,339,"[0.45, 0.6, 0.35]",A,61,3.0
340,340,"[0.7, 0.92, 0.13]",B,62,3.0
341,341,"[0.21, 0.8, 0.52]",A,63,3.0
342,342,"[0.28, 0.62, 0.44]",A,64,3.0
343,343,"[0.52, 0.89, 0.2]",B,65,3.0
344,344,"[0.3, 0.64, 0.43]",A,66,3.0
345,345,"[0.66, 0.78, 0.11]",B,67,3.0
346,346,"[0.47, 0.85, 0.29]",A,68,3.0
347,347,"[0.36, 0.7, 0.34]",A,69,3.0
348,348,"[0.67, 0.82, 0.14]",B,70,3.0
349,349,"[0.45, 0.91, 0.27]",A,71,3.0
350,350,"[0.64, 0.95, 0.16]",B,72,3.0
351,351,"[0.31, 0.58, 0.4]",A,73,3.0
352,352,"[0.51, 0.8, 0.22]",B,74,3.0
353,353,"[0.42, 0.64, 0.31]",A,75,3.0
354,354,"[0.68, 0.97, 0.1]",B,76,3.0
355,355,"[0.2, 0.7, 0.49]",A,77,3.0
356,356,"[0.27, 0.62, 0.39]",A,78,3.0
357,357,"[0.5, 0.88, 0.21]",B,79,3.0
358,358,"[0.33, 0.59, 0.37]",A,80,3.0
359,359,"[0.49, 0.74, 0.3]",A,81,3.0
360,360,"[0.65, 0.81, 0.18]",B,82,3.0
361,361,"[0.54, 0.92, 0.24]",B,83,3.0
362,362,"[0.41, 0.6, 0.33]",A,84,3.0
363,363,"[0.69, 0.86, 0.15]",B,85,3.0
364,364,"[0.22, 0.79, 0.5]",A,86,3.0
365,365,"[0.28, 0.57, 0.38]",A,87,3.0
366,366,"[0.67, 0.9, 0.12]",B,88,3.0
367,367,"[0.25, 0.69, 0.45]",A,89,3.0
368,368,"[0.46, 0.6, 0.34]",A,90,3.0
369,369,"[0.7, 0.95, 0.11]",B,91,3.0
370,370,"[0.19, 0.73, 0.48]",A,92,3.0
371,371,"[0.32, 0.76, 0.37]",A,93,3.0
372,372,"[0.51, 0.89, 0.19]",B,94,3.0
373,373,"[0.34, 0.61, 0.35]",A,95,3.0
374,374,"[0.64, 0.92, 0.13]",B,96,3.0
375,375,"[0.57, 0.85, 0.27]",B,97,3.0
376,376,"[0.4, 0.63, 0.3]",A,98,3.0
377,377,"[0.37, 0.97, 0.42]",A,99,3.0
378,378,"[0.71, 0.92, 0.09]",B,100,3.0
379,379,"[0.49, 0.89, 0.24]",A,101,3.0
380,380,"[0.28, 0.69, 0.4]",A,102,3.0
381,381,"[0.5, 0.64, 0.29]",A,103,3.0
382,382,"[0.65, 0.94, 0.14]",B,104,3.0
383,383,"[0.33, 0.79, 0.36]",A,105,3.0
384,384,"[0.52, 0.8, 0.21]",B,106,3.0
385,385,"[0.54, 0.23, 0.79]",A,0,4.0
386,386,"[0.31, 0.84, 0.46]",B,1,4.0
387,387,"[0.67, 0.29, 0.81]",A,2,4.0
388,388,"[0.37, 0.92, 0.53]",B,3,4.0
389,389,"[0.72, 0.18, 0.88]",A,4,4.0
390,390,"[0.42, 0.95, 0.56]",B,5,4.0
391,391,"[0.63, 0.27, 0.84]",A,6,4.0
392,392,"[0.43, 0.77, 0.51]",B,7,4.0
393,393,"[0.52, 0.21, 0.76]",A,8,4.0
394,394,"[0.39, 0.86, 0.49]",B,9,4.0
395,395,"[0.6, 0.32, 0.82]",A,10,4.0
396,396,"[0.41, 0.89, 0.57]",B,11,4.0
397,397,"[0.73, 0.24, 0.9]",A,12,4.0
398,398,"[0.33, 0.94, 0.44]",B,13,4.0
399,399,"[0.68, 0.28, 0.83]",A,14,4.0
400,400,"[0.48, 0.99, 0.55]",B,15,4.0
401,401,"[0.59, 0.25, 0.8]",A,16,4.0
402,402,"[0.38, 0.87, 0.5]",B,17,4.0
403,403,"[0.71, 0.31, 0.91]",A,18,4.0
404,404,"[0.32, 0.96, 0.47]",B,19,4.0
405,405,"[0.75, 0.22, 0.93]",A,20,4.0
406,406,"[0.34, 0.9, 0.52]",B,21,4.0
407,407,"[0.58, 0.33, 0.79]",A,22,4.0
408,408,"[0.45, 0.85, 0.59]",B,23,4.0
409,409,"[0.66, 0.2, 0.87]",A,24,4.0
410,410,"[0.35, 0.88, 0.48]",B,25,4.0
411,411,"[0.7, 0.3, 0.92]",A,26,4.0
412,412,"[0.4, 0.97, 0.54]",B,27,4.0
413,413,"[0.65, 0.26, 0.85]",A,28,4.0
414,414,"[0.36, 0.79, 0.6]",B,29,4.0
415,415,"[0.51, 0.22, 0.94]",A,30,4.0
416,416,"[0.46, 0.82, 0.53]",B,31,4.0
417,417,"[0.62, 0.24, 0.87]",A,32,4.0
418,418,"[0.47, 0.93, 0.58]",B,33,4.0
419,419,"[0.76, 0.28, 0.89]",A,34,4.0
420,420,"[0.5, 0.8, 0.5]",B,35,4.0
421,421,"[0.55, 0.2, 0.91]",A,36,4.0
422,422,"[0.44, 0.81, 0.52]",B,37,4.0
423,423,"[0.69, 0.31, 0.95]",A,38,4.0
424,424,"[0.49, 0.83, 0.57]",B,39,4.0
425,425,"[0.64, 0.34, 0.88]",A,40,4.0
426,426,"[0.53, 0.78, 0.56]",B,41,4.0
427,427,"[0.57, 0.23, 0.9]",A,42,4.0
428,428,"[0.48, 0.87, 0.59]",B,43,4.0
429,429,"[0.74, 0.3, 0.96]",A,44,4.0
430,430,"[0.52, 0.95, 0.55]",B,45,4.0
431,431,"[0.61, 0.26, 0.85]",A,46,4.0
432,432,"[0.55, 0.76, 0.58]",B,47,4.0
433,433,"[0.68, 0.29, 0.93]",A,48,4.0
434,434,"[0.54, 0.84, 0.56]",B,49,4.0
435,435,"[0.73, 0.33, 0.92]",A,50,4.0
436,436,"[0.56, 0.86, 0.57]",B,51,4.0
437,437,"[0.72, 0.28, 0.9]",A,52,4.0
438,438,"[0.58, 0.8, 0.61]",B,53,4.0
439,439,"[0.67, 0.32, 0.94]",A,54,4.0
440,440,"[0.6, 0.89, 0.62]",B,55,4.0
441,441,"[0.76, 0.35, 0.91]",A,56,4.0
442,442,"[0.62, 0.84, 0.68]",B,57,4.0
443,443,"[0.71, 0.37, 0.88]",A,58,4.0
444,444,"[0.64, 0.83, 0.69]",B,59,4.0
445,445,"[0.75, 0.39, 0.86]",A,60,4.0
446,446,"[0.66, 0.86, 0.7]",B,61,4.0
447,447,"[0.7, 0.41, 0.92]",A,62,4.0
448,448,"[0.68, 0.89, 0.72]",B,63,4.0
449,449,"[0.74, 0.42, 0.95]",A,64,4.0
450,450,"[0.71, 0.83, 0.75]",B,65,4.0
451,451,"[0.69, 0.45, 0.91]",A,66,4.0
452,452,"[0.73, 0.84, 0.75]",B,67,4.0
453,453,"[0.68, 0.46, 0.89]",A,68,4.0
454,454,"[0.74, 0.83, 0.78]",B,69,4.0
455,455,"[0.67, 0.47, 0.9]",A,70,4.0
456,456,"[0.75, 0.86, 0.8]",B,71,4.0
457,457,"[0.66, 0.49, 0.94]",A,72,4.0
458,458,"[0.76, 0.85, 0.82]",B,73,4.0
459,459,"[0.65, 0.5, 0.92]",A,74,4.0
460,460,"[0.77, 0.88, 0.83]",B,75,4.0
461,461,"[0.64, 0.53, 0.89]",A,76,4.0
462,462,"[0.79, 0.9, 0.86]",B,77,4.0
463,463,"[0.65, 0.55, 0.96]",A,78,4.0
464,464,"[0.8, 0.91, 0.89]",B,79,4.0
465,465,"[0.63, 0.57, 0.94]",A,80,4.0
466,466,"[0.82, 0.91, 0.91]",B,81,4.0
467,467,"[0.64, 0.59, 0.93]",A,82,4.0
468,468,"[0.83, 0.94, 0.9]",B,83,4.0
469,469,"[0.63, 0.6, 0.91]",A,84,4.0
470,470,"[0.84, 0.97, 0.93]",B,85,4.0
471,471,"[0.62, 0.61, 0.96]",A,86,4.0
472,472,"[0.86, 0.96, 0.96]",B,87,4.0
473,473,"[0.61, 0.62, 0.98]",A,88,4.0
474,474,"[0.87, 0.97, 0.98]",B,89,4.0
475,475,"[0.6, 0.63, 0.99]",A,90,4.0
476,476,"[0.88, 0.98, 0.99]",B,91,4.0
477,477,"[0.6, 0.64, 0.99]",A,92,4.0
478,478,"[0.89, 0.99, 0.99]",B,93,4.0
479,479,"[0.6, 0.65, 0.99]",A,94,4.0
480,480,"[0.9, 0.99, 0.99]",B,95,4.0
