,Unnamed: 0,input,target,trial_id,task_id
126,126,"[0.496, 0.648, 0.257]",B,6,15.0
127,127,"[0.496, 0.498, 0.297]",B,7,15.0
128,128,"[0.11, 0.62, 0.14]",A,0,16.0
129,129,"[0.22, 0.64, 0.31]",A,1,16.0
130,130,"[0.38, 0.7, 0.34]",A,2,16.0
131,131,"[0.32, 0.44, 0.41]",B,3,16.0
132,132,"[0.29, 0.12, 0.96]",A,4,16.0
133,133,"[0.61, 0.98, 0.18]",A,5,16.0
134,134,"[0.49, 0.68, 0.72]",B,6,16.0
135,135,"[0.29, 0.79, 0.89]",B,7,16.0
136,136,"[0.15, 0.33, 0.96]",A,0,17.0
137,137,"[0.25, 0.14, 0.91]",A,1,17.0
138,138,"[0.16, 0.16, 0.16]",A,2,17.0
139,139,"[0.22, 0.38, 0.99]",A,3,17.0
140,140,"[0.24, 0.38, 0.53]",B,4,17.0
141,141,"[0.06, 0.07, 0.18]",B,5,17.0
142,142,"[0.07, 0.01, 0.12]",B,6,17.0
143,143,"[0.34, 0.37, 0.39]",B,7,17.0
144,144,"[0.34, 0.75, 0.41]",A,0,18.0
145,145,"[0.06, 0.28, 0.12]",A,1,18.0
146,146,"[0.79, 0.2, 0.04]",B,2,18.0
147,147,"[0.55, 0.55, 0.02]",B,3,18.0
148,148,"[0.34, 0.37, 0.07]",A,4,18.0
149,149,"[0.64, 0.4, 0.58]",B,5,18.0
150,150,"[0.16, 0.65, 0.23]",A,6,18.0
151,151,"[0.43, 0.11, 0.51]",B,7,18.0
152,152,"[0.77, 0.23, 0.5]",A,0,19.0
153,153,"[0.75, 0.55, 0.5]",B,1,19.0
154,154,"[0.32, 0.75, 0.38]",B,2,19.0
155,155,"[0.67, 0.33, 0.81]",A,3,19.0
156,156,"[0.05, 0.71, 0.14]",B,4,19.0
157,157,"[0.69, 0.82, 0.01]",B,5,19.0
158,158,"[0.03, 0.63, 0.63]",A,6,19.0
159,159,"[0.79, 0.61, 0.94]",B,7,19.0
160,160,"[0.4, 0.2, 0.2]",A,0,20.0
161,161,"[0.1, 0.1, 0.8]",A,1,20.0
162,162,"[0.1, 0.9, 0.7]",B,2,20.0
163,163,"[0.2, 0.6, 0.4]",A,3,20.0
164,164,"[0.4, 0.2, 0.2]",A,4,20.0
165,165,"[0.5, 0.2, 0.8]",B,5,20.0
166,166,"[0.1, 0.9, 0.8]",A,6,20.0
167,167,"[0.2, 0.4, 0.3]",B,7,20.0
168,168,"[0.2, 0.3, 0.5]",A,0,21.0
169,169,"[0.3, 0.2, 0.1]",A,1,21.0
170,170,"[0.2, 0.1, 0.1]",B,2,21.0
171,171,"[0.1, 0.2, 0.3]",B,3,21.0
172,172,"[0.6, 0.7, 0.4]",A,4,21.0
173,173,"[0.9, 0.3, 0.1]",B,5,21.0
174,174,"[0.6, 0.3, 0.4]",A,6,21.0
175,175,"[0.8, 0.5, 0.1]",A,7,21.0
176,176,"[0.0, 0.3, 0.4]",B,0,22.0
177,177,"[0.0, 0.5, 0.3]",B,1,22.0
178,178,"[0.5, 0.3, 0.7]",B,2,22.0
179,179,"[0.0, 0.3, 0.6]",A,3,22.0
180,180,"[0.1, 0.3, 0.7]",A,4,22.0
181,181,"[0.1, 0.3, 0.6]",B,5,22.0
182,182,"[0.0, 0.6, 0.6]",A,6,22.0
183,183,"[0.2, 0.3, 0.5]",B,7,22.0
184,184,"[0.15, 0.87, 0.31]",B,0,23.0
185,185,"[0.32, 0.95, 0.23]",B,1,23.0
186,186,"[0.71, 0.08, 0.47]",B,2,23.0
187,187,"[0.44, 0.16, 0.26]",A,3,23.0
188,188,"[0.58, 0.83, 0.27]",A,4,23.0
189,189,"[0.55, 0.46, 0.87]",A,5,23.0
190,190,"[0.92, 0.87, 0.43]",A,6,23.0
191,191,"[0.13, 0.29, 0.11]",A,7,23.0
192,192,"[0.2, 0.5, 0.9]",B,0,24.0
193,193,"[0.4, 0.5, 0.7]",A,1,24.0
194,194,"[0.3, 0.8, 0.8]",A,2,24.0
195,195,"[0.1, 0.8, 0.5]",B,3,24.0
196,196,"[0.3, 0.9, 0.2]",B,4,24.0
197,197,"[0.6, 0.3, 0.6]",A,5,24.0
198,198,"[0.5, 0.6, 0.4]",B,6,24.0
199,199,"[0.2, 0.6, 0.8]",A,7,24.0
200,200,"[0.0, 0.0, 0.0]",A,0,25.0
201,201,"[0.0, 0.0, 0.0]",B,1,25.0
202,202,"[0.0, 0.0, 1.0]",A,2,25.0
203,203,"[0.0, 0.0, 1.0]",B,3,25.0
204,204,"[1.0, 0.0, 0.0]",A,4,25.0
205,205,"[1.0, 0.0, 0.0]",B,5,25.0
206,206,"[1.0, 0.0, 1.0]",A,6,25.0
207,207,"[1.0, 0.0, 1.0]",B,7,25.0
208,208,"[0.0, 0.0, 0.0]",A,0,26.0
209,209,"[0.1, 0.1, 0.1]",A,1,26.0
210,210,"[0.0, 0.0, 1.0]",B,2,26.0
211,211,"[0.1, 0.1, 1.0]",B,3,26.0
212,212,"[0.0, 1.0, 0.0]",A,4,26.0
213,213,"[0.1, 1.0, 0.0]",A,5,26.0
214,214,"[0.0, 1.0, 1.0]",B,6,26.0
215,215,"[0.1, 1.0, 1.0]",B,7,26.0
216,216,"[0.12, 0.62, 0.22]",A,0,27.0
217,217,"[0.77, 0.12, 0.43]",B,1,27.0
218,218,"[0.02, 0.63, 0.77]",A,2,27.0
219,219,"[0.53, 0.11, 0.86]",B,3,27.0
220,220,"[0.33, 0.77, 0.78]",A,4,27.0
221,221,"[0.52, 0.22, 0.17]",A,5,27.0
222,222,"[0.01, 0.32, 0.51]",B,6,27.0
223,223,"[0.11, 0.35, 0.33]",A,7,27.0
224,224,"[0.0, 0.0, 0.0]",A,0,28.0
225,225,"[0.0, 0.0, 1.0]",A,1,28.0
226,226,"[0.0, 1.0, 1.0]",B,2,28.0
227,227,"[1.0, 0.0, 1.0]",A,3,28.0
228,228,"[1.0, 1.0, 1.0]",B,4,28.0
229,229,"[0.0, 1.0, 0.0]",A,5,28.0
230,230,"[1.0, 0.0, 0.0]",B,6,28.0
231,231,"[1.0, 1.0, 0.0]",B,7,28.0
232,232,"[0.06, 0.19, 0.43]",A,0,29.0
233,233,"[0.26, 0.3, 0.53]",A,1,29.0
234,234,"[0.67, 0.77, 0.9]",A,2,29.0
235,235,"[0.22, 0.53, 0.49]",A,3,29.0
236,236,"[0.72, 0.95, 0.27]",B,4,29.0
237,237,"[0.25, 0.13, 0.34]",B,5,29.0
238,238,"[0.51, 0.82, 0.38]",B,6,29.0
239,239,"[0.63, 0.67, 0.85]",B,7,29.0
240,240,"[0.0, 0.3, 0.7]",A,0,30.0
241,241,"[0.0, 0.5, 0.4]",B,1,30.0
242,242,"[0.5, 0.4, 0.3]",A,2,30.0
243,243,"[0.5, 0.5, 0.3]",B,3,30.0
244,244,"[0.5, 0.6, 0.5]",A,4,30.0
245,245,"[0.5, 0.6, 0.6]",B,5,30.0
246,246,"[1.0, 0.5, 0.5]",A,6,30.0
247,247,"[1.0, 0.7, 0.8]",B,7,30.0
248,248,"[0.75, 0.68, 0.81]",A,0,31.0
249,249,"[0.42, 0.99, 0.48]",B,1,31.0
250,250,"[0.99, 0.5, 0.75]",A,2,31.0
251,251,"[0.67, 0.6, 0.79]",A,3,31.0
252,252,"[0.79, 0.25, 0.29]",B,4,31.0
253,253,"[0.22, 0.81, 0.32]",B,5,31.0
254,254,"[0.82, 0.43, 0.77]",A,6,31.0
255,255,"[0.35, 0.49, 0.12]",B,7,31.0
256,256,"[0.1126, 0.8734, 0.4101]",A,0,32.0
257,257,"[0.4391, 0.0253, 0.4101]",A,1,32.0
258,258,"[0.057, 0.6506, 0.628]",A,2,32.0
259,259,"[0.1686, 0.6826, 0.0079]",A,3,32.0
260,260,"[0.4453, 0.8618, 0.2935]",B,4,32.0
261,261,"[0.4994, 0.0593, 0.6299]",B,5,32.0
262,262,"[0.0668, 0.1342, 0.5298]",B,6,32.0
263,263,"[0.15, 0.697, 0.0402]",B,7,32.0
264,264,"[0.2535, 0.4934, 0.4847]",A,0,33.0
265,265,"[0.3104, 0.7282, 0.3906]",A,1,33.0
266,266,"[0.2262, 0.575, 0.936]",A,2,33.0
267,267,"[0.9764, 0.5455, 0.9928]",B,3,33.0
268,268,"[0.252, 0.1124, 0.7689]",B,4,33.0
269,269,"[0.1611, 0.6023, 0.5354]",B,5,33.0
270,270,"[0.8099, 0.756, 0.4212]",B,6,33.0
271,271,"[0.2112, 0.5538, 0.8208]",A,7,33.0
272,272,"[0.1, 0.3, 0.2]",A,0,34.0
273,273,"[0.2, 0.4, 0.4]",A,1,34.0
274,274,"[0.2, 0.2, 0.3]",A,2,34.0
275,275,"[0.3, 0.2, 0.2]",A,3,34.0
276,276,"[0.2, 0.4, 0.8]",B,4,34.0
277,277,"[0.3, 0.5, 0.6]",A,5,34.0
278,278,"[0.1, 0.6, 0.3]",A,6,34.0
279,279,"[0.5, 0.2, 0.4]",B,7,34.0
280,280,"[0.3, 0.7, 0.6]",A,0,35.0
281,281,"[0.1, 0.5, 0.1]",A,1,35.0
282,282,"[0.5, 0.5, 0.8]",B,2,35.0
283,283,"[0.4, 0.6, 0.3]",A,3,35.0
284,284,"[0.3, 0.2, 0.1]",A,4,35.0
285,285,"[0.9, 0.4, 0.2]",B,5,35.0
286,286,"[0.6, 0.4, 0.3]",B,6,35.0
287,287,"[0.1, 0.9, 0.8]",A,7,35.0
288,288,"[0.2, 0.3, 0.1]",A,0,36.0
289,289,"[0.0, 0.1, 0.5]",B,1,36.0
290,290,"[1.0, 0.4, 0.1]",A,2,36.0
291,291,"[0.9, 0.4, 0.1]",A,3,36.0
292,292,"[0.7, 0.3, 0.6]",B,4,36.0
293,293,"[0.1, 0.1, 0.6]",B,5,36.0
294,294,"[0.3, 0.2, 0.6]",B,6,36.0
295,295,"[0.0, 0.0, 0.9]",B,7,36.0
296,296,"[0.0, 0.2, 0.5]",A,0,37.0
297,297,"[0.5, 0.4, 0.2]",B,1,37.0
298,298,"[0.3, 0.1, 0.7]",A,2,37.0
299,299,"[0.1, 0.7, 0.4]",A,3,37.0
300,300,"[0.7, 0.3, 0.2]",B,4,37.0
301,301,"[0.3, 0.9, 0.4]",A,5,37.0
302,302,"[0.8, 0.1, 0.0]",B,6,37.0
303,303,"[0.2, 0.0, 0.5]",A,7,37.0
304,304,"[0.37, 0.82, 0.69]",A,0,38.0
305,305,"[0.68, 0.08, 0.03]",B,1,38.0
306,306,"[0.45, 0.44, 0.65]",A,2,38.0
307,307,"[0.79, 0.29, 0.89]",A,3,38.0
308,308,"[0.85, 0.81, 0.64]",A,4,38.0
309,309,"[0.18, 0.04, 0.83]",A,5,38.0
310,310,"[0.84, 0.65, 0.02]",A,6,38.0
311,311,"[0.24, 0.79, 0.66]",A,7,38.0
312,312,"[0.3, 0.2, 0.5]",A,0,39.0
313,313,"[0.0, 0.8, 0.4]",B,1,39.0
314,314,"[0.3, 0.6, 0.1]",A,2,39.0
315,315,"[0.6, 0.4, 0.3]",B,3,39.0
316,316,"[0.1, 0.0, 0.7]",A,4,39.0
317,317,"[0.3, 0.6, 0.3]",A,5,39.0
318,318,"[0.5, 0.2, 0.3]",B,6,39.0
319,319,"[0.6, 0.4, 0.5]",A,7,39.0
320,320,"[0.42, 0.22, 0.23]",A,0,40.0
321,321,"[0.26, 0.38, 0.29]",A,1,40.0
322,322,"[0.48, 0.58, 0.49]",A,2,40.0
323,323,"[0.24, 0.13, 0.19]",A,3,40.0
324,324,"[0.3, 0.43, 0.42]",B,4,40.0
325,325,"[0.52, 0.35, 0.34]",B,5,40.0
326,326,"[0.64, 0.35, 0.37]",B,6,40.0
327,327,"[0.3, 0.21, 0.37]",B,7,40.0
328,328,"[0.083, 0.0202, 0.7915]",A,0,41.0
329,329,"[0.3132, 0.4835, 0.291]",A,1,41.0
330,330,"[0.162, 0.6761, 0.7014]",B,2,41.0
331,331,"[0.1832, 0.4561, 0.6436]",B,3,41.0
332,332,"[0.1761, 0.8723, 0.2536]",A,4,41.0
333,333,"[0.2543, 0.0182, 0.0711]",A,5,41.0
334,334,"[0.7445, 0.257, 0.1479]",B,6,41.0
335,335,"[0.6872, 0.4041, 0.2837]",B,7,41.0
336,336,"[0.15, 0.35, 0.78]",A,0,42.0
337,337,"[0.85, 0.23, 0.52]",A,1,42.0
338,338,"[0.76, 0.77, 0.65]",B,2,42.0
339,339,"[0.23, 0.29, 0.15]",B,3,42.0
340,340,"[0.48, 0.25, 0.68]",B,4,42.0
341,341,"[0.15, 0.66, 0.44]",B,5,42.0
342,342,"[0.89, 0.47, 0.77]",B,6,42.0
343,343,"[0.34, 0.61, 0.18]",A,7,42.0
344,344,"[1.0, 0.34, 0.71]",A,0,43.0
345,345,"[0.87, 0.93, 0.31]",A,1,43.0
346,346,"[1.0, 0.94, 0.6]",A,2,43.0
347,347,"[0.73, 0.93, 0.13]",B,3,43.0
348,348,"[1.0, 0.3, 0.74]",B,4,43.0
349,349,"[0.49, 0.62, 0.11]",B,5,43.0
350,350,"[0.81, 0.91, 0.78]",B,6,43.0
351,351,"[0.08, 0.31, 0.62]",B,7,43.0
352,352,"[0.3, 0.8, 0.2]",A,0,44.0
353,353,"[0.4, 0.2, 0.1]",B,1,44.0
354,354,"[0.8, 0.2, 0.3]",B,2,44.0
355,355,"[0.4, 0.7, 0.1]",B,3,44.0
356,356,"[0.4, 0.1, 0.5]",A,4,44.0
357,357,"[0.8, 0.4, 0.2]",A,5,44.0
358,358,"[0.5, 0.3, 0.3]",A,6,44.0
359,359,"[0.7, 0.7, 0.3]",B,7,44.0
360,360,"[0.23, 0.46, 0.41]",A,0,45.0
361,361,"[0.69, 0.61, 0.91]",A,1,45.0
362,362,"[0.7, 0.09, 0.55]",A,2,45.0
363,363,"[0.79, 0.14, 0.07]",A,3,45.0
364,364,"[0.48, 0.04, 0.59]",B,4,45.0
365,365,"[0.8, 0.27, 0.72]",B,5,45.0
366,366,"[0.84, 0.45, 0.83]",B,6,45.0
367,367,"[0.12, 0.35, 0.75]",B,7,45.0
368,368,"[0.5, 0.3, 0.2]",A,0,46.0
369,369,"[0.5, 0.3, 0.7]",A,1,46.0
370,370,"[0.9, 0.9, 0.3]",A,2,46.0
371,371,"[0.9, 0.7, 0.9]",A,3,46.0
372,372,"[0.3, 0.4, 0.7]",B,4,46.0
373,373,"[0.4, 0.7, 0.9]",B,5,46.0
374,374,"[0.3, 0.9, 0.8]",B,6,46.0
375,375,"[0.3, 0.9, 0.4]",B,7,46.0
376,376,"[0.11, 0.25, 0.71]",B,0,47.0
377,377,"[0.12, 0.34, 0.92]",A,1,47.0
378,378,"[0.21, 0.19, 0.32]",B,2,47.0
379,379,"[0.27, 0.89, 0.65]",A,3,47.0
380,380,"[0.65, 0.67, 0.85]",A,4,47.0
381,381,"[0.46, 0.23, 0.31]",B,5,47.0
382,382,"[0.35, 0.62, 0.45]",B,6,47.0
383,383,"[0.25, 0.28, 0.77]",A,7,47.0
384,384,"[0.2, 0.3, 0.5]",B,0,48.0
385,385,"[0.5, 0.1, 0.6]",B,1,48.0
386,386,"[0.4, 0.1, 0.5]",A,2,48.0
387,387,"[0.2, 0.3, 0.8]",A,3,48.0
388,388,"[0.4, 0.6, 0.2]",A,4,48.0
389,389,"[0.4, 0.2, 0.9]",A,5,48.0
390,390,"[0.2, 0.2, 0.9]",B,6,48.0
391,391,"[0.1, 0.3, 0.7]",B,7,48.0
392,392,"[0.1, 0.2, 0.5]",A,0,49.0
393,393,"[0.2, 0.2, 0.3]",B,1,49.0
394,394,"[0.3, 0.3, 0.4]",B,2,49.0
395,395,"[0.3, 0.5, 0.7]",B,3,49.0
396,396,"[0.7, 0.1, 0.4]",B,4,49.0
397,397,"[0.4, 0.3, 0.6]",A,5,49.0
398,398,"[0.7, 0.4, 0.8]",A,6,49.0
399,399,"[0.1, 0.7, 0.4]",A,7,49.0
400,400,"[0.1, 0.5, 0.2]",A,0,50.0
401,401,"[0.4, 0.5, 0.3]",B,1,50.0
402,402,"[0.2, 0.8, 0.9]",A,2,50.0
403,403,"[0.1, 0.3, 0.1]",A,3,50.0
404,404,"[0.5, 0.7, 0.8]",B,4,50.0
405,405,"[0.7, 0.4, 0.3]",B,5,50.0
406,406,"[0.2, 0.8, 0.8]",B,6,50.0
407,407,"[0.7, 0.2, 0.6]",A,7,50.0
408,408,"[0.2, 0.3, 0.2]",A,0,51.0
409,409,"[0.1, 0.5, 0.1]",A,1,51.0
410,410,"[0.9, 0.4, 0.6]",B,2,51.0
411,411,"[0.2, 0.3, 0.1]",A,3,51.0
412,412,"[0.2, 0.3, 0.3]",A,4,51.0
413,413,"[0.1, 0.3, 0.7]",B,5,51.0
414,414,"[0.8, 0.1, 0.2]",B,6,51.0
415,415,"[0.2, 0.5, 0.1]",A,7,51.0
416,416,"[0.7, 0.3, 0.5]",B,0,52.0
417,417,"[0.6, 0.4, 0.6]",B,1,52.0
418,418,"[0.9, 0.1, 0.5]",B,2,52.0
419,419,"[0.1, 0.5, 0.7]",A,3,52.0
420,420,"[0.2, 0.7, 0.3]",B,4,52.0
421,421,"[0.5, 0.6, 0.4]",A,5,52.0
422,422,"[0.3, 0.7, 0.2]",A,6,52.0
423,423,"[0.9, 0.3, 0.2]",B,7,52.0
424,424,"[0.25, 0.25, 0.5]",A,0,53.0
425,425,"[0.1, 0.2, 0.7]",A,1,53.0
426,426,"[0.45, 0.55, 0.85]",B,2,53.0
427,427,"[0.75, 0.75, 0.75]",B,3,53.0
428,428,"[0.65, 0.7, 0.1]",A,4,53.0
429,429,"[0.95, 0.95, 0.05]",A,5,53.0
430,430,"[0.1, 0.7, 0.7]",A,6,53.0
431,431,"[0.55, 0.55, 0.55]",B,7,53.0
432,432,"[0.0, 0.0, 0.0]",A,0,54.0
433,433,"[0.1, 0.1, 0.1]",A,1,54.0
434,434,"[0.2, 0.0, 0.8]",B,2,54.0
435,435,"[0.5, 0.8, 0.1]",A,3,54.0
436,436,"[0.4, 0.1, 0.9]",B,4,54.0
437,437,"[0.5, 0.1, 0.2]",A,5,54.0
438,438,"[0.3, 0.4, 0.9]",A,6,54.0
439,439,"[0.6, 0.7, 0.0]",B,7,54.0
440,440,"[0.09, 0.38, 0.42]",B,0,55.0
441,441,"[0.33, 0.55, 0.87]",A,1,55.0
442,442,"[0.63, 0.39, 0.67]",A,2,55.0
443,443,"[0.63, 0.35, 0.36]",A,3,55.0
444,444,"[0.62, 0.46, 0.49]",B,4,55.0
445,445,"[0.59, 0.38, 0.34]",B,5,55.0
446,446,"[0.46, 0.55, 0.42]",B,6,55.0
447,447,"[0.42, 0.41, 0.54]",B,7,55.0
448,448,"[0.1, 0.5, 0.3]",A,0,56.0
449,449,"[0.6, 0.4, 0.1]",A,1,56.0
450,450,"[0.2, 0.3, 0.8]",A,2,56.0
451,451,"[0.3, 0.7, 0.2]",A,3,56.0
452,452,"[0.9, 0.7, 0.1]",B,4,56.0
453,453,"[0.8, 0.2, 0.4]",B,5,56.0
454,454,"[0.6, 0.7, 0.4]",B,6,56.0
455,455,"[0.5, 0.2, 0.8]",B,7,56.0
456,456,"[0.12, 0.3, 0.6]",A,0,57.0
457,457,"[0.25, 0.5, 0.8]",B,1,57.0
458,458,"[0.12, 0.7, 0.8]",B,2,57.0
459,459,"[0.01, 0.5, 0.9]",B,3,57.0
460,460,"[0.34, 0.5, 0.4]",A,4,57.0
461,461,"[0.67, 0.7, 0.3]",A,5,57.0
462,462,"[0.5, 0.3, 0.3]",A,6,57.0
463,463,"[0.9, 0.1, 0.4]",A,7,57.0
464,464,"[0.15, 0.27, 0.49]",B,0,58.0
465,465,"[0.45, 0.18, 0.37]",B,1,58.0
466,466,"[0.39, 0.76, 0.32]",B,2,58.0
467,467,"[0.81, 0.04, 0.63]",A,3,58.0
468,468,"[0.13, 0.63, 0.9]",A,4,58.0
469,469,"[0.37, 0.95, 0.1]",A,5,58.0
470,470,"[0.89, 0.37, 0.91]",A,6,58.0
471,471,"[0.1, 0.6, 0.62]",B,7,58.0
472,472,"[0.0, 1.0, 0.0]",A,0,59.0
473,473,"[0.0, 0.0, 0.0]",B,1,59.0
474,474,"[1.0, 0.0, 1.0]",A,2,59.0
475,475,"[0.0, 0.0, 1.0]",B,3,59.0
476,476,"[1.0, 1.0, 0.0]",A,4,59.0
